Row Created Date Time,Metric ID,Description of Metric,Indicator Domain Group,OMH Region,Age Group,Numerator,Denominator,Rate,Year,Quarter,Year to Date Numerator,Year to Date Denominator,Year to Date Rate
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,133,233,0.570815451,2011,Q1,133,233,0.570815451
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,323,774,0.417312661,2010,Q4,1242,2738,0.453615778
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Youth,320,591,0.541455161,2012,Q4,1475,2665,0.553470919
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,122,339,0.359882006,2012,Q1,122,339,0.359882006
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Youth,347,647,0.536321484,2011,Q3,1154,2040,0.565686275
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,596,927,0.642934196,2012,Q2,1210,1876,0.644989339
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,133,312,0.426282051,2011,Q4,478,1120,0.426785714
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,259,558,0.464157706,2012,Q3,902,1762,0.511918275
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,292,740,0.394594595,2012,Q3,824,2186,0.37694419
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,514,956,0.537656904,2012,Q4,2333,4219,0.552974639
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,608,1375,0.442181818,2014,Q3Q4,1199,2774,0.43222783
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,590,1356,0.435103245,2014,Q1Q2,590,1356,0.435103245
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,121,255,0.474509804,2012,Q2,272,620,0.438709677
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,1032,2115,0.487943262,2014,Q3Q4,2130,4228,0.503784295
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,301,698,0.431232092,2012,Q2,626,1469,0.426140231
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,437,804,0.543532338,2011,Q2,875,1563,0.559820857
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,77,153,0.503267974,2012,Q3,262,613,0.427406199
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,121,339,0.356932153,2012,Q1,121,339,0.356932153
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,197,314,0.627388535,2010,Q4,723,1142,0.633099825
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,109,244,0.446721311,2012,Q1,109,244,0.446721311
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,369,725,0.508965517,2012,Q1,369,725,0.508965517
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,288,725,0.397241379,2012,Q1,288,725,0.397241379
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,250,589,0.424448217,2012,Q3,900,2058,0.437317784
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,143,266,0.537593985,2010,Q4,581,1069,0.543498597
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Youth,387,693,0.558441558,2011,Q4,1549,2737,0.565948118
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,3841,7451,0.515501275,2012,Q3,11819,22565,0.523775759
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,164,339,0.483775811,2012,Q1,164,339,0.483775811
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,131,279,0.46953405,2011,Q2,224,504,0.444444444
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,322,782,0.411764706,2010,Q4,1293,3229,0.400433571
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1273,3907,0.325825442,2012,Q4,5966,16629,0.358770822
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,661,1580,0.41835443,2014,Q3Q4,1248,3045,0.409852217
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,460,1057,0.435193945,2012,Q2,966,2203,0.438492964
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,271,738,0.367208672,2011,Q2,528,1386,0.380952381
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,811,1964,0.41293279,2012,Q4,3647,8634,0.422399815
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,91,194,0.469072165,2011,Q3,326,644,0.50621118
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Adult,460,776,0.592783505,2012,Q4,2147,3599,0.596554598
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,77,225,0.342222222,2010,Q4,358,931,0.38453276
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,133,236,0.563559322,2011,Q3,444,740,0.6
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,709,1580,0.448734177,2014,Q3Q4,1330,3045,0.436781609
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1512,4325,0.349595376,2010,Q4,6445,18288,0.352416885
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,115,233,0.493562232,2011,Q3,388,763,0.508519004
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,126,247,0.510121457,2012,Q4,467,954,0.48951782
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,489,1359,0.3598234,2010,Q4,2038,5110,0.398825832
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,75,203,0.369458128,2011,Q4,329,860,0.38255814
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,474,1031,0.459747818,2013,Q1Q2,474,1031,0.459747818
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,117,255,0.458823529,2012,Q2,265,620,0.427419355
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,139,213,0.65258216,2012,Q3,503,833,0.603841537
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,108,244,0.442622951,2012,Q1,108,244,0.442622951
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,103,225,0.457777778,2010,Q4,462,931,0.496240602
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,314,725,0.433103448,2012,Q1,314,725,0.433103448
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,613,1217,0.503697617,2011,Q3,1999,3930,0.508651399
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,101,236,0.427966102,2011,Q3,327,740,0.441891892
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,3200,8262,0.38731542,2013,Q1Q2,3200,8262,0.38731542
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,315,740,0.425675676,2012,Q3,892,2186,0.408051235
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,459,1271,0.361132966,2013,Q1Q2,459,1271,0.361132966
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,5343,16680,0.320323741,2014,Q3Q4,10746,33142,0.324241144
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1654,4176,0.396072797,2014,Q3Q4,3413,8654,0.3943841
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,262,420,0.623809524,2013,Q3Q4,582,895,0.65027933
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,928,1491,0.622401073,2013,Q1Q2,928,1491,0.622401073
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,189,266,0.710526316,2010,Q4,741,1069,0.693171188
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,304,693,0.438672439,2011,Q4,1210,2737,0.442089879
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,490,1104,0.44384058,2014,Q1Q2,490,1104,0.44384058
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,237,691,0.342981187,2011,Q3,765,2077,0.368319692
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Adult,3915,8330,0.469987995,2011,Q2,7722,16385,0.471284712
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1294,4325,0.299190751,2010,Q4,5491,18288,0.300251531
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,247,590,0.418644068,2014,Q3Q4,550,1364,0.403225806
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,380,724,0.524861878,2012,Q1,380,724,0.524861878
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,2090,4325,0.483236994,2010,Q4,8750,18288,0.478455818
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,361,1104,0.326992754,2014,Q1Q2,361,1104,0.326992754
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,394,764,0.515706806,2011,Q3,1269,2327,0.545337344
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,784,2050,0.382439024,2014,Q1Q2,784,2050,0.382439024
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,420,1104,0.380434783,2014,Q1Q2,420,1104,0.380434783
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,280,648,0.432098765,2011,Q1,280,648,0.432098765
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,118,233,0.506437768,2011,Q3,397,763,0.520314548
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,1054,2050,0.514146341,2014,Q1Q2,1054,2050,0.514146341
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Adult,3459,7451,0.464232989,2012,Q3,10596,22565,0.469576778
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,3971,7509,0.528832068,2012,Q2,7978,15114,0.527854969
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,239,589,0.405772496,2012,Q3,865,2058,0.420310982
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,756,1368,0.552631579,2011,Q1,756,1368,0.552631579
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1656,4123,0.401649285,2013,Q1Q2,1656,4123,0.401649285
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,125,192,0.651041667,2012,Q3,431,686,0.628279883
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,70,194,0.360824742,2011,Q3,237,644,0.368012422
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,209,643,0.32503888,2012,Q3,831,2308,0.360051993
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,536,1057,0.507095553,2012,Q2,1120,2203,0.50839764
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,142,229,0.620087336,2012,Q2,306,494,0.619433198
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,554,1309,0.423223835,2014,Q3Q4,1154,2683,0.430115542
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1335,4381,0.304724949,2011,Q2,2613,8612,0.303413841
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,109,213,0.511737089,2011,Q1,109,213,0.511737089
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Youth,404,778,0.519280206,2011,Q4,1487,2874,0.517397356
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2206,6860,0.321574344,2012,Q4,10312,29661,0.347661913
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,108,230,0.469565217,2012,Q1,108,230,0.469565217
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,496,1043,0.475551294,2011,Q1,496,1043,0.475551294
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,416,849,0.489988221,2012,Q2,834,1665,0.500900901
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,316,448,0.705357143,2013,Q1Q2,316,448,0.705357143
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Adult,551,927,0.594390507,2012,Q2,1114,1876,0.593816631
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,895,2243,0.399019171,2012,Q2,1885,4708,0.400382328
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1711,4347,0.393604785,2014,Q1Q2,1711,4347,0.393604785
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,163,255,0.639215686,2012,Q2,364,620,0.587096774
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Adult,641,1035,0.619323671,2011,Q2,1244,2078,0.598652551
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,389,680,0.572058824,2013,Q1Q2,389,680,0.572058824
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,140,383,0.365535248,2013,Q3Q4,308,770,0.4
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,951,2331,0.407979408,2010,Q4,3827,8945,0.42783678
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,454,935,0.485561497,2012,Q3,1392,2811,0.495197439
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,359,764,0.469895288,2011,Q3,1146,2327,0.492479587
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,373,654,0.570336391,2011,Q1,373,654,0.570336391
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,650,1271,0.51140834,2013,Q1Q2,650,1271,0.51140834
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1268,2229,0.568864962,2011,Q4,4972,8611,0.577400999
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,562,1137,0.494283201,2012,Q1,562,1137,0.494283201
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Youth,703,1309,0.537051184,2014,Q3Q4,1456,2683,0.542676109
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,346,691,0.500723589,2011,Q3,1123,2077,0.540683678
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,282,572,0.493006993,2012,Q1,282,572,0.493006993
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Adult,3807,8055,0.472625698,2011,Q1,3807,8055,0.472625698
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,647,1043,0.620325983,2011,Q1,647,1043,0.620325983
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,101,230,0.439130435,2012,Q1,101,230,0.439130435
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,232,341,0.680351906,2012,Q4,865,1317,0.656795748
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Adult,6127,14842,0.412814985,2013,Q3Q4,12332,29205,0.422256463
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,290,680,0.426470588,2013,Q1Q2,290,680,0.426470588
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,211,602,0.350498339,2010,Q4,1048,2648,0.395770393
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1111,1964,0.565682281,2012,Q4,4937,8634,0.571809127
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2890,7451,0.3878674,2012,Q3,8969,22565,0.397473964
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,873,2262,0.385941645,2012,Q1,873,2262,0.385941645
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,4372,8330,0.52484994,2011,Q2,8630,16385,0.526701251
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,131,247,0.530364372,2012,Q4,476,954,0.498951782
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,117,243,0.481481481,2011,Q4,514,1020,0.503921569
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,303,725,0.417931034,2012,Q1,303,725,0.417931034
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,330,602,0.548172757,2010,Q4,1502,2648,0.567220544
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,257,648,0.396604938,2011,Q1,257,648,0.396604938
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,114,212,0.537735849,2012,Q2,251,460,0.545652174
